"entity_id","state","last_changed"
"sensor.range_power_minute_average_2","unavailable","2024-12-01T16:26:43.136204+00:00"
"sensor.range_power_minute_average_2","0.0","2024-12-01T16:27:45.468937+00:00"
"sensor.range_power_minute_average_2","185.825428263346","2024-12-01T17:52:47.323822+00:00"
"sensor.range_power_minute_average_2","212.663530858358","2024-12-01T17:54:47.312934+00:00"
"sensor.range_power_minute_average_2","206.5975984176","2024-12-01T17:56:47.297859+00:00"
"sensor.range_power_minute_average_2","227.395495096842","2024-12-01T17:58:47.320159+00:00"
"sensor.range_power_minute_average_2","61.4863911946615","2024-12-01T18:00:47.312143+00:00"
"sensor.range_power_minute_average_2","0.0","2024-12-01T18:02:47.319900+00:00"
"sensor.range_power_minute_average_2","47.1431335449219","2024-12-01T18:04:47.294517+00:00"
"sensor.range_power_minute_average_2","263.97463054657","2024-12-01T18:06:47.258384+00:00"
"sensor.range_power_minute_average_2","287.62564608256","2024-12-01T18:08:47.317683+00:00"
"sensor.range_power_minute_average_2","1290.53651936849","2024-12-01T18:10:47.272023+00:00"
"sensor.range_power_minute_average_2","1279.32623697917","2024-12-01T18:12:47.497398+00:00"
"sensor.range_power_minute_average_2","1081.58644205729","2024-12-01T18:14:47.331468+00:00"
"sensor.range_power_minute_average_2","1034.45180460612","2024-12-01T18:16:47.273865+00:00"
"sensor.range_power_minute_average_2","1033.69128214518","2024-12-01T18:18:47.282805+00:00"
"sensor.range_power_minute_average_2","1049.79801228841","2024-12-01T18:20:47.288230+00:00"
"sensor.range_power_minute_average_2","1050.06053670247","2024-12-01T18:22:47.333545+00:00"
"sensor.range_power_minute_average_2","0.0","2024-12-01T18:24:47.290794+00:00"
"sensor.range_power_minute_average_2","1057.82276611328","2024-12-01T18:31:47.312416+00:00"
"sensor.range_power_minute_average_2","1053.19308878581","2024-12-01T18:33:47.304209+00:00"
"sensor.range_power_minute_average_2","0.0","2024-12-01T18:35:47.279193+00:00"
"sensor.range_power_minute_average_2","1066.27804361979","2024-12-01T18:43:47.291318+00:00"
"sensor.range_power_minute_average_2","1059.2744934082","2024-12-01T18:45:47.254041+00:00"
"sensor.range_power_minute_average_2","383.337870279948","2024-12-01T18:46:47.273950+00:00"
"sensor.range_power_minute_average_2","0.0","2024-12-01T18:47:47.338570+00:00"
"sensor.range_power_minute_average_2","1068.26465454102","2024-12-01T18:54:47.313566+00:00"
"sensor.range_power_minute_average_2","1057.81897379557","2024-12-01T18:56:47.310845+00:00"
"sensor.range_power_minute_average_2","0.0","2024-12-01T18:58:47.646505+00:00"
"sensor.range_power_minute_average_2","801.152000331879","2024-12-01T20:59:48.338949+00:00"
"sensor.range_power_minute_average_2","514.354911549886","2024-12-01T21:01:48.256497+00:00"
"sensor.range_power_minute_average_2","763.422972551982","2024-12-01T21:03:48.309890+00:00"
"sensor.range_power_minute_average_2","718.364496358236","2024-12-01T21:05:48.272858+00:00"
"sensor.range_power_minute_average_2","690.380236498515","2024-12-01T21:07:48.295563+00:00"
"sensor.range_power_minute_average_2","0.0","2024-12-01T21:09:48.298620+00:00"
