"entity_id","state","last_changed"
"sensor.watwr_heater_power_minute_average","2159.1985148112","2024-12-01T15:00:31.276749+00:00"
"sensor.watwr_heater_power_minute_average","2161.35277099609","2024-12-01T15:02:31.353894+00:00"
"sensor.watwr_heater_power_minute_average","529.064436848958","2024-12-01T15:04:31.293616+00:00"
"sensor.watwr_heater_power_minute_average","0.0","2024-12-01T15:06:31.328725+00:00"
"sensor.watwr_heater_power_minute_average","unavailable","2024-12-01T16:26:43.135641+00:00"
"sensor.watwr_heater_power_minute_average","0.0","2024-12-01T16:27:45.468401+00:00"
"sensor.watwr_heater_power_minute_average","1606.77333577474","2024-12-01T16:37:45.536108+00:00"
"sensor.watwr_heater_power_minute_average","2113.79300130208","2024-12-01T16:39:45.331027+00:00"
"sensor.watwr_heater_power_minute_average","2110.89801839193","2024-12-01T16:41:45.319599+00:00"
"sensor.watwr_heater_power_minute_average","2108.79928792318","2024-12-01T16:43:45.270416+00:00"
"sensor.watwr_heater_power_minute_average","2112.62611083984","2024-12-01T16:45:45.449904+00:00"
"sensor.watwr_heater_power_minute_average","2112.79964192708","2024-12-01T16:46:45.447286+00:00"
"sensor.watwr_heater_power_minute_average","2111.23431396484","2024-12-01T16:47:45.307978+00:00"
"sensor.watwr_heater_power_minute_average","2114.00640869141","2024-12-01T16:48:45.331935+00:00"
"sensor.watwr_heater_power_minute_average","2124.9598429362","2024-12-01T16:50:45.294403+00:00"
"sensor.watwr_heater_power_minute_average","2127.12954915365","2024-12-01T16:52:45.348230+00:00"
"sensor.watwr_heater_power_minute_average","2124.2286336263","2024-12-01T16:54:45.852805+00:00"
"sensor.watwr_heater_power_minute_average","2118.81038411458","2024-12-01T16:56:46.583067+00:00"
"sensor.watwr_heater_power_minute_average","2115.97948811849","2024-12-01T16:57:46.402274+00:00"
"sensor.watwr_heater_power_minute_average","2116.12731526693","2024-12-01T16:59:47.759563+00:00"
"sensor.watwr_heater_power_minute_average","2110.77295328776","2024-12-01T17:00:47.533661+00:00"
"sensor.watwr_heater_power_minute_average","2111.64607747396","2024-12-01T17:02:47.304648+00:00"
"sensor.watwr_heater_power_minute_average","2110.89228515625","2024-12-01T17:04:47.329430+00:00"
"sensor.watwr_heater_power_minute_average","2111.87910563151","2024-12-01T17:06:47.302348+00:00"
"sensor.watwr_heater_power_minute_average","0.0","2024-12-01T17:08:47.566636+00:00"
"sensor.watwr_heater_power_minute_average","569.871807861328","2024-12-01T17:46:47.259328+00:00"
"sensor.watwr_heater_power_minute_average","2127.64294840495","2024-12-01T17:47:47.328848+00:00"
"sensor.watwr_heater_power_minute_average","2127.81446126302","2024-12-01T17:48:47.349303+00:00"
"sensor.watwr_heater_power_minute_average","2134.77768554687","2024-12-01T17:50:47.271792+00:00"
"sensor.watwr_heater_power_minute_average","1829.38596191406","2024-12-01T17:52:47.323140+00:00"
"sensor.watwr_heater_power_minute_average","0.0","2024-12-01T17:54:47.312231+00:00"
"sensor.watwr_heater_power_minute_average","265.874068196615","2024-12-01T18:14:47.330773+00:00"
"sensor.watwr_heater_power_minute_average","2112.79428304036","2024-12-01T18:16:47.273628+00:00"
"sensor.watwr_heater_power_minute_average","2112.64833577474","2024-12-01T18:18:47.282112+00:00"
"sensor.watwr_heater_power_minute_average","0.0","2024-12-01T18:20:47.287503+00:00"
"sensor.watwr_heater_power_minute_average","2103.4078531901","2024-12-01T19:13:47.590063+00:00"
"sensor.watwr_heater_power_minute_average","2083.50360921224","2024-12-01T19:15:47.303923+00:00"
"sensor.watwr_heater_power_minute_average","2118.98693033854","2024-12-01T19:17:47.289679+00:00"
