"entity_id","state","last_changed"
"sensor.washer_power_minute_average","unavailable","2024-12-01T16:26:43.135805+00:00"
"sensor.washer_power_minute_average","0.0","2024-12-01T16:27:45.468637+00:00"
"sensor.washer_power_minute_average","9.62435604731242","2024-12-01T19:11:47.322277+00:00"
"sensor.washer_power_minute_average","13.1177642504374","2024-12-01T19:13:47.590257+00:00"
"sensor.washer_power_minute_average","700.263493855794","2024-12-01T19:15:47.304194+00:00"
"sensor.washer_power_minute_average","648.347006225586","2024-12-01T19:17:47.289760+00:00"
"sensor.washer_power_minute_average","626.488312784831","2024-12-01T19:19:47.299139+00:00"
"sensor.washer_power_minute_average","632.332552083333","2024-12-01T19:21:47.277288+00:00"
"sensor.washer_power_minute_average","617.699752807617","2024-12-01T19:23:47.266511+00:00"
"sensor.washer_power_minute_average","738.646331787109","2024-12-01T19:25:47.328840+00:00"
"sensor.washer_power_minute_average","632.888430786133","2024-12-01T19:27:47.337112+00:00"
"sensor.washer_power_minute_average","7.78691362539927","2024-12-01T19:29:47.398928+00:00"
"sensor.washer_power_minute_average","7.86154432296753","2024-12-01T19:31:47.340869+00:00"
"sensor.washer_power_minute_average","102.523470862707","2024-12-01T19:33:47.265139+00:00"
"sensor.washer_power_minute_average","634.064324177487","2024-12-01T19:35:47.299824+00:00"
"sensor.washer_power_minute_average","582.864185078939","2024-12-01T19:37:47.300828+00:00"
"sensor.washer_power_minute_average","559.149017333984","2024-12-01T19:39:47.373467+00:00"
"sensor.washer_power_minute_average","533.564487711589","2024-12-01T19:41:47.285809+00:00"
"sensor.washer_power_minute_average","522.379081217448","2024-12-01T19:43:47.338829+00:00"
"sensor.washer_power_minute_average","414.38668568929","2024-12-01T19:45:47.322779+00:00"
"sensor.washer_power_minute_average","0.0","2024-12-01T19:46:47.297032+00:00"
"sensor.washer_power_minute_average","12.865758895874","2024-12-01T19:50:47.291768+00:00"
"sensor.washer_power_minute_average","219.975325767199","2024-12-01T19:52:47.293496+00:00"
"sensor.washer_power_minute_average","605.343766276042","2024-12-01T19:54:47.298875+00:00"
"sensor.washer_power_minute_average","611.126759847005","2024-12-01T19:56:48.298152+00:00"
"sensor.washer_power_minute_average","612.797752888997","2024-12-01T19:58:48.342720+00:00"
"sensor.washer_power_minute_average","608.444967651367","2024-12-01T20:00:48.305806+00:00"
"sensor.washer_power_minute_average","500.129222106934","2024-12-01T20:02:48.349276+00:00"
"sensor.washer_power_minute_average","419.547382100423","2024-12-01T20:03:48.301640+00:00"
"sensor.washer_power_minute_average","453.153197224935","2024-12-01T20:04:48.327431+00:00"
"sensor.washer_power_minute_average","542.281093343099","2024-12-01T20:05:48.287683+00:00"
"sensor.washer_power_minute_average","7.81761717796326","2024-12-01T20:07:48.362051+00:00"
"sensor.washer_power_minute_average","7.79142668247223","2024-12-01T20:09:48.351386+00:00"
"sensor.washer_power_minute_average","368.071435976028","2024-12-01T20:11:48.286738+00:00"
"sensor.washer_power_minute_average","630.487877400716","2024-12-01T20:13:48.289522+00:00"
"sensor.washer_power_minute_average","464.822999572754","2024-12-01T20:15:48.353688+00:00"
"sensor.washer_power_minute_average","547.177721659342","2024-12-01T20:17:48.296164+00:00"
"sensor.washer_power_minute_average","569.77770690918","2024-12-01T20:18:48.314595+00:00"
"sensor.washer_power_minute_average","522.11858215332","2024-12-01T20:19:48.348172+00:00"
"sensor.washer_power_minute_average","516.411599731445","2024-12-01T20:20:48.268892+00:00"
"sensor.washer_power_minute_average","512.375444539388","2024-12-01T20:22:48.260494+00:00"
"sensor.washer_power_minute_average","0.0","2024-12-01T20:24:48.398677+00:00"
