"entity_id","state","last_changed"
"sensor.xcel_itron_5_instantaneous_demand_value","711","2024-12-10T00:00:00+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","709","2024-12-10T00:00:02.128725+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","713","2024-12-10T00:00:07.817698+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","710","2024-12-10T00:00:13.439001+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","711","2024-12-10T00:00:19.245054+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","712","2024-12-10T00:00:30.853973+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","718","2024-12-10T00:00:47.781967+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","711","2024-12-10T00:00:53.370473+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","709","2024-12-10T00:00:59.121422+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","719","2024-12-10T00:01:04.850168+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","716","2024-12-10T00:01:10.496747+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","712","2024-12-10T00:01:16.318377+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","711","2024-12-10T00:01:22.079471+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","712","2024-12-10T00:01:27.786470+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","715","2024-12-10T00:01:33.519520+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","713","2024-12-10T00:01:45.193770+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","716","2024-12-10T00:01:51.035650+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","721","2024-12-10T00:01:56.664528+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","715","2024-12-10T00:02:02.180642+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","753","2024-12-10T00:02:07.860193+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","766","2024-12-10T00:02:13.472220+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","933","2024-12-10T00:02:19.086871+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","919","2024-12-10T00:02:24.768544+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","921","2024-12-10T00:02:30.597055+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","920","2024-12-10T00:02:36.133461+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","921","2024-12-10T00:02:41.798684+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","928","2024-12-10T00:02:47.494076+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","919","2024-12-10T00:02:53.288723+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","924","2024-12-10T00:02:59.227802+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1520","2024-12-10T00:03:04.875530+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1513","2024-12-10T00:03:10.608285+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1535","2024-12-10T00:03:16.330768+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1525","2024-12-10T00:03:22.065320+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1529","2024-12-10T00:03:27.592392+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1519","2024-12-10T00:03:33.267134+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1515","2024-12-10T00:03:44.596445+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1523","2024-12-10T00:03:50.275883+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1512","2024-12-10T00:03:55.908468+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1526","2024-12-10T00:04:01.633463+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1537","2024-12-10T00:04:07.470861+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1583","2024-12-10T00:04:13.163501+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1558","2024-12-10T00:04:18.912756+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1574","2024-12-10T00:04:24.542745+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1545","2024-12-10T00:04:35.841327+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1365","2024-12-10T00:04:41.706451+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1341","2024-12-10T00:04:53.303623+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1291","2024-12-10T00:04:59.244591+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1314","2024-12-10T00:05:05.082845+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1322","2024-12-10T00:05:10.728440+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1311","2024-12-10T00:05:16.343691+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1296","2024-12-10T00:05:22.029013+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1311","2024-12-10T00:05:27.708467+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1324","2024-12-10T00:05:33.383182+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1323","2024-12-10T00:05:39.691204+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1263","2024-12-10T00:05:45.322744+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1282","2024-12-10T00:05:51.060571+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1268","2024-12-10T00:05:56.584453+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1314","2024-12-10T00:06:02.422366+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1271","2024-12-10T00:06:08.086035+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1270","2024-12-10T00:06:13.999055+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1267","2024-12-10T00:06:20.138330+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1271","2024-12-10T00:06:25.916203+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1276","2024-12-10T00:06:31.498473+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1305","2024-12-10T00:06:37.173509+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1304","2024-12-10T00:06:42.699670+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1266","2024-12-10T00:06:48.603802+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1262","2024-12-10T00:06:54.345688+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","672","2024-12-10T00:06:59.989483+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1075","2024-12-10T00:07:05.762528+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1079","2024-12-10T00:07:11.475757+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1085","2024-12-10T00:07:17.228351+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1078","2024-12-10T00:07:23.215151+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1083","2024-12-10T00:07:34.628659+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1084","2024-12-10T00:07:46.199247+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1087","2024-12-10T00:07:51.785541+00:00"
"sensor.xcel_itron_5_instantaneous_demand_value","1088","2024-12-10T00:07:57.688109+00:00"
